,order_id,booker_id,product_type,sales_channel,ticket_count,pricing_currency,pricing_average_ticket_price,pricing_total_gross,customer_country,customer_region,customer_city,customer_postal_code,performance_show_name,performance_starts_at,purchase_purchased_at,purchase_lead_time_days,purchase_weeks_prior_to_performance
149,1082160,121045,Dinner & Show,Group Order,1,USD,65.1,65.1,United States,Minnesota,Rochester,55901,Biopic Title 2,2023-10-11 13:00:00,2022-11-17 09:28:00,328,47
150,1082161,121045,Dinner & Show,Group Order,6,USD,72.22,433.31,United States,Minnesota,Rochester,55901,Biopic Title 2,2023-10-28 13:00:00,2022-11-17 09:33:00,345,49
151,1082161,121045,Dinner & Show,Group Order,4,USD,72.22,288.87,United States,Minnesota,Rochester,55901,Biopic Title 2,2023-10-28 13:00:00,2022-11-17 09:33:00,345,49
152,1082161,121045,Dinner & Show,Group Order,2,USD,72.22,144.44,United States,Minnesota,Rochester,55901,Biopic Title 2,2023-10-28 13:00:00,2022-11-17 09:33:00,345,49
153,1082161,121045,Dinner & Show,Group Order,1,USD,72.22,72.22,United States,Minnesota,Rochester,55901,Biopic Title 2,2023-10-28 13:00:00,2022-11-17 09:33:00,345,49
154,1082162,121045,Dinner & Show,Group Order,6,USD,66.27,397.59,United States,Minnesota,Rochester,55901,Biopic Title 2,2023-11-08 13:00:00,2022-11-17 09:36:00,356,51
155,1082162,121045,Dinner & Show,Group Order,4,USD,66.27,265.06,United States,Minnesota,Rochester,55901,Biopic Title 2,2023-11-08 13:00:00,2022-11-17 09:36:00,356,51
156,1083074,84519,Dinner & Show,Group Order,6,USD,83.32,499.92,United States,Minnesota,Minneapolis,55420,Biopic Title 2,2023-07-09 18:30:00,2022-11-21 10:46:00,230,33
157,1083074,84519,Dinner & Show,Group Order,4,USD,83.32,333.28,United States,Minnesota,Minneapolis,55420,Biopic Title 2,2023-07-09 18:30:00,2022-11-21 10:46:00,230,33
158,1083682,121157,Dinner & Show,Group Order,6,USD,66.03,396.15,United States,Minnesota,Hastings,55033,Biopic Title 2,2023-10-25 13:00:00,2022-11-23 13:49:00,336,48
159,1083682,121157,Dinner & Show,Group Order,4,USD,66.03,264.1,United States,Minnesota,Hastings,55033,Biopic Title 2,2023-10-25 13:00:00,2022-11-23 13:49:00,336,48
160,1083682,121157,Dinner & Show,Group Order,3,USD,66.03,198.08,United States,Minnesota,Hastings,55033,Biopic Title 2,2023-10-25 13:00:00,2022-11-23 13:49:00,336,48
161,1083697,284143,Dinner & Show,Group Order,6,USD,66.17,397.05,United States,Wisconsin,Waumandee,54622,Biopic Title 2,2023-08-30 13:00:00,2022-11-23 14:13:00,280,40
162,1083697,284143,Dinner & Show,Group Order,4,USD,66.17,264.7,United States,Wisconsin,Waumandee,54622,Biopic Title 2,2023-08-30 13:00:00,2022-11-23 14:13:00,280,40
163,1083728,693941,Dinner & Show,Group Order,6,USD,63.99,383.94,United States,Michigan,Berkley,48072,Biopic Title 2,2023-07-02 18:30:00,2022-11-23 16:02:00,221,32
164,1083728,693941,Dinner & Show,Group Order,4,USD,63.99,255.96,United States,Michigan,Berkley,48072,Biopic Title 2,2023-07-02 18:30:00,2022-11-23 16:02:00,221,32
165,1083728,693941,Dinner & Show,Group Order,3,USD,63.99,191.97,United States,Michigan,Berkley,48072,Biopic Title 2,2023-07-02 18:30:00,2022-11-23 16:02:00,221,32
166,1084618,814363,Dinner & Show,Web Order,2,USD,62.28,124.56,United States,Minnesota,Eden Prairie,55347,Biopic Title 2,2023-06-16 20:00:00,2022-11-28 07:39:00,200,29
167,1084620,814363,Dinner & Show,Web Order,2,USD,62.28,124.56,United States,Minnesota,Eden Prairie,55347,Biopic Title 2,2023-07-05 20:00:00,2022-11-28 07:43:00,219,31
168,1084621,814363,Dinner & Show,Web Order,2,USD,62.28,124.56,United States,Minnesota,Eden Prairie,55347,Biopic Title 2,2023-08-03 20:00:00,2022-11-28 07:46:00,248,35
169,1084623,814363,Dinner & Show,Web Order,2,USD,62.28,124.56,United States,Minnesota,Eden Prairie,55347,Biopic Title 2,2023-09-05 20:00:00,2022-11-28 07:53:00,281,40
170,1084631,753469,Dinner & Show,Web Order,4,USD,81.6,326.4,United States,Minnesota,Monticello,55362,Biopic Title 2,2023-07-26 13:00:00,2022-11-28 08:57:00,240,34
171,1084644,753485,Dinner & Show,Web Order,4,USD,103.08,412.32,United States,Minnesota,Hutchinson,55350,Biopic Title 2,2023-06-25 18:30:00,2022-11-28 10:05:00,209,30
172,1084646,507775,Dinner & Show,Phone Order,6,USD,86.97,521.82,United States,Minnesota,Chaska,55318,Biopic Title 2,2023-08-25 20:00:00,2022-11-28 10:08:00,270,39
173,1084647,15542,Dinner & Show,Phone Order,4,USD,82.14,328.55,United States,Minnesota,Brooklyn Center,55429,Biopic Title 2,2023-07-16 18:30:00,2022-11-28 10:09:00,230,33
174,1084647,15542,Dinner & Show,Phone Order,2,USD,82.14,164.27,United States,Minnesota,Brooklyn Center,55429,Biopic Title 2,2023-07-16 18:30:00,2022-11-28 10:09:00,230,33
175,1084650,753487,Dinner & Show,Phone Order,4,USD,120.34,481.38,United States,Minnesota,Excelsior,55331,Biopic Title 2,2023-09-09 20:00:00,2022-11-28 10:12:00,285,41
176,1084653,753453,Dinner & Show,Phone Order,5,USD,82.25,411.23,United States,Minnesota,Blaine,55434,Biopic Title 2,2023-09-20 13:00:00,2022-11-28 10:17:00,296,42
177,1084658,753491,Dinner & Show,Phone Order,4,USD,108.45,433.8,United States,Minnesota,Brooklyn Center,55430,Biopic Title 2,2023-06-17 20:00:00,2022-11-28 10:25:00,201,29
178,1084668,242652,Dinner & Show,Web Order,4,USD,62.28,249.12,United States,Minnesota,Brooklyn Park,55455,Biopic Title 2,2023-09-06 20:00:00,2022-11-28 10:39:00,282,40
179,1084674,692715,Dinner & Show,Web Order,2,USD,85.9,171.8,United States,Wisconsin,New Richmond,54017,Biopic Title 2,2023-07-20 20:00:00,2022-11-28 10:51:00,234,33
180,1084680,446216,Dinner & Show,Web Order,4,USD,103.08,412.32,United States,Minnesota,Holdingford,56340,Biopic Title 2,2023-06-25 18:30:00,2022-11-28 10:56:00,209,30
181,1084699,753517,Dinner & Show,Web Order,4,USD,108.45,433.8,United States,Minnesota,Lake Elmo,55042,Biopic Title 2,2023-06-17 20:00:00,2022-11-28 11:14:00,201,29
182,1084724,327830,Dinner & Show,Window Order,4,USD,93.2,372.82,United States,Minnesota,Victoria,55386,Biopic Title 2,2023-10-18 13:00:00,2022-11-28 11:38:00,324,46
183,1084735,688116,Dinner & Show,Web Order,2,USD,85.9,171.8,United States,Minnesota,Minnetonka,55305,Biopic Title 2,2023-06-22 20:00:00,2022-11-28 11:55:00,206,29
184,1084740,391890,Dinner & Show,Web Order,2,USD,113.45,226.9,United States,Minnesota,Plymouth,55446,Biopic Title 2,2023-08-25 20:00:00,2022-11-28 11:58:00,270,39
185,1084756,599596,Dinner & Show,Phone Order,2,USD,87.4,174.8,United States,Wisconsin,Fountain City,54629,Biopic Title 2,2023-06-16 20:00:00,2022-11-28 12:26:00,200,29
186,1084761,753553,Dinner & Show,Phone Order,3,USD,98.43,295.28,United States,Minnesota,Viola,54664,Biopic Title 2,2023-06-25 18:30:00,2022-11-28 12:33:00,209,30
187,1084762,753558,Dinner & Show,Web Order,2,USD,113.45,226.9,United States,Minnesota,Burnsville,55337,Biopic Title 2,2023-06-30 20:00:00,2022-11-28 12:33:00,214,31
188,1084785,726875,Dinner & Show,Web Order,3,USD,94.6,283.8,United States,Minnesota,Madison Lake,56063,Biopic Title 2,2023-09-06 20:00:00,2022-11-28 13:02:00,282,40
189,1084825,546990,Dinner & Show,Web Order,4,USD,103.08,412.32,United States,Washington,Kent,98110,Biopic Title 2,2023-10-22 18:30:00,2022-11-28 13:56:00,328,47
190,1084848,753613,Dinner & Show,Web Order,2,USD,81.6,163.2,United States,Minnesota,Andover,55304,Biopic Title 2,2023-06-21 13:00:00,2022-11-28 14:26:00,205,29
191,1084853,753620,Dinner & Show,Web Order,2,USD,81.6,163.2,United States,Minnesota,Eden Prairie,55347,Biopic Title 2,2023-06-21 13:00:00,2022-11-28 14:39:00,205,29
192,1084909,573631,Dinner & Show,Phone Order,5,USD,89.76,448.82,United States,Minnesota,Blaine,55449,Biopic Title 2,2023-06-22 20:00:00,2022-11-28 16:04:00,206,29
193,1084915,753655,Dinner & Show,Web Order,2,USD,75.34,150.68,United States,Minnesota,Cologne,55322,Biopic Title 2,2023-07-21 20:00:00,2022-11-28 16:09:00,235,34
194,1084954,753676,Dinner & Show,Web Order,4,USD,89.12,356.48,United States,Minnesota,Maple Grove,55369,Biopic Title 2,2023-09-23 13:00:00,2022-11-28 17:26:00,299,43
195,1084989,659466,Dinner & Show,Web Order,6,USD,108.45,650.7,United States,Minnesota,Woodbury,55129,Biopic Title 2,2023-06-16 20:00:00,2022-11-28 18:58:00,200,29
196,1084992,656049,Dinner & Show,Web Order,4,USD,91.62,366.48,United States,Minnesota,New Auburn,55366,Biopic Title 2,2023-09-30 13:00:00,2022-11-28 19:09:00,306,44
197,1084994,753715,Dinner & Show,Web Order,2,USD,87.51,175.02,United States,Minnesota,Farmington,55024,Biopic Title 2,2023-06-22 20:00:00,2022-11-28 19:12:00,206,29
198,1084998,753719,Dinner & Show,Web Order,2,USD,83.75,167.5,United States,Minnesota,Sauk Centre,56378,Biopic Title 2,2023-07-01 13:00:00,2022-11-28 19:25:00,215,31
199,1085017,849537,Dinner & Show,Web Order,2,USD,81.6,163.2,United States,Minnesota,Minneapolis,55418,Biopic Title 2,2023-06-21 13:00:00,2022-11-28 20:29:00,205,29
200,1085020,753742,Dinner & Show,Web Order,4,USD,96.64,386.56,United States,Minnesota,Apple Valley,55124,Biopic Title 2,2023-06-25 18:30:00,2022-11-28 20:37:00,209,30
201,1085022,753739,Dinner & Show,Web Order,3,USD,111.78,335.35,United States,Minnesota,Buffalo,55313,Biopic Title 2,2023-07-28 20:00:00,2022-11-28 20:42:00,242,35
202,1085062,753778,Dinner & Show,Web Order,6,USD,83.8,502.82,United States,Minnesota,Brainerd,56401,Biopic Title 2,2023-06-30 20:00:00,2022-11-29 01:47:00,213,30
203,1085073,458612,Dinner & Show,Web Order,3,USD,90.19,270.58,United States,Minnesota,Marshall,56258,Biopic Title 2,2023-06-21 20:00:00,2022-11-29 08:39:00,204,29
204,1085075,409459,Dinner & Show,Web Order,2,USD,103.08,206.16,United States,Minnesota,Eden Prairie,55347,Biopic Title 2,2023-07-14 20:00:00,2022-11-29 08:51:00,227,32
205,1085092,753782,Dinner & Show,Phone Order,4,USD,78.2,312.82,United States,Minnesota,New Prague,56071,Biopic Title 2,2023-08-02 13:00:00,2022-11-29 10:11:00,246,35
206,1085098,753807,Dinner & Show,Web Order,4,USD,96.64,386.56,United States,Minnesota,Bloomington,55438,Biopic Title 2,2023-06-18 18:30:00,2022-11-29 10:20:00,201,29
207,1085101,657649,Dinner & Show,Group Order,6,USD,68.84,413.04,United States,Minnesota,Faribault,55102,Biopic Title 2,2023-08-12 20:00:00,2022-11-29 10:24:00,256,37
208,1085101,657649,Dinner & Show,Group Order,6,USD,68.84,413.04,United States,Minnesota,Faribault,55021,Biopic Title 2,2023-08-12 20:00:00,2022-11-29 10:24:00,256,37
209,1085103,753810,Dinner & Show,Web Order,4,USD,62.28,249.12,United States,South Dakota,Brookings,57006,Biopic Title 2,2023-06-16 20:00:00,2022-11-29 10:31:00,199,28
210,1085104,753814,Dinner & Show,Web Order,6,USD,62.28,373.68,United States,Minnesota,Anoka,55303,Biopic Title 2,2023-06-18 18:30:00,2022-11-29 10:32:00,201,29
211,1085106,605958,Dinner & Show,Web Order,2,USD,113.45,226.9,United States,Minnesota,Fairmont,56031,Biopic Title 2,2023-06-16 20:00:00,2022-11-29 10:39:00,199,28
212,1085107,544048,Dinner & Show,Web Order,2,USD,108.45,216.9,United States,Minnesota,Savage,55378,Biopic Title 2,2023-06-24 20:00:00,2022-11-29 10:39:00,207,30
213,1085110,708276,Dinner & Show,Web Order,4,USD,109.25,437.02,United States,Minnesota,Andover,55304,Biopic Title 2,2023-10-28 20:00:00,2022-11-29 10:44:00,333,48
214,1085112,560702,Dinner & Show,Web Order,2,USD,85.9,171.8,United States,Minnesota,Norwood Young America,55397,Biopic Title 2,2023-11-23 13:00:00,2022-11-29 10:45:00,359,51
215,1085113,753819,Dinner & Show,Web Order,2,USD,108.45,216.9,United States,Minnesota,Delano,55328,Biopic Title 2,2023-06-16 20:00:00,2022-11-29 10:51:00,199,28
216,1085116,684291,Dinner & Show,Web Order,3,USD,81.6,244.8,United States,Minnesota,Rochester,55901,Biopic Title 2,2023-06-21 13:00:00,2022-11-29 10:56:00,204,29
217,1085117,753820,Dinner & Show,Web Order,2,USD,108.45,216.9,United States,Minnesota,Chanhassen,55317,Biopic Title 2,2023-06-24 20:00:00,2022-11-29 11:00:00,207,30
218,1085121,753821,Dinner & Show,Web Order,2,USD,85.9,171.8,United States,Iowa,Cedar Rapids,52402,Biopic Title 2,2023-06-29 20:00:00,2022-11-29 11:03:00,212,30
219,1085125,182222,Dinner & Show,Web Order,5,USD,89.76,448.82,United States,South Carolina,Fort Mill,29707,Biopic Title 2,2023-07-06 20:00:00,2022-11-29 11:09:00,219,31
220,1085126,753826,Dinner & Show,Web Order,2,USD,77.85,155.7,United States,Minnesota,Saint Michael,55376,Biopic Title 2,2023-11-15 13:00:00,2022-11-29 11:09:00,351,50
221,1085130,753827,Dinner & Show,Web Order,4,USD,89.92,359.7,United States,Minnesota,Janesville,56048,Biopic Title 2,2023-06-17 13:00:00,2022-11-29 11:15:00,200,29
222,1085138,753838,Dinner & Show,Web Order,6,USD,85.9,515.4,United States,Minnesota,Duluth,55811,Biopic Title 2,2023-06-29 20:00:00,2022-11-29 11:27:00,212,30
223,1085145,753844,Dinner & Show,Web Order,2,USD,81.6,163.2,United States,Minnesota,Woodbury,55129,Biopic Title 2,2023-06-28 13:00:00,2022-11-29 11:49:00,211,30
224,1085146,769918,Dinner & Show,Web Order,4,USD,96.64,386.56,United States,Arizona,Marana,85658,Biopic Title 2,2023-06-18 18:30:00,2022-11-29 11:49:00,201,29
225,1085147,601245,Dinner & Show,Phone Order,2,USD,85.9,171.8,United States,Minnesota,Richmond,56368,Biopic Title 2,2023-06-22 20:00:00,2022-11-29 11:50:00,205,29
226,1085154,611045,VIP Suite,Phone Order,4,USD,137.44,549.76,United States,Minnesota,Waconia,55387,Biopic Title 2,2023-07-30 18:30:00,2022-11-29 12:05:00,243,35
227,1085157,343469,Dinner & Show,Web Order,4,USD,89.12,356.48,United States,Wisconsin,Grantsburg,54840,Biopic Title 2,2023-07-08 13:00:00,2022-11-29 12:07:00,221,32
228,1085158,611045,Dinner & Show,Phone Order,2,USD,108.45,216.9,United States,Minnesota,Waconia,55387,Biopic Title 2,2023-06-16 20:00:00,2022-11-29 12:09:00,199,28
229,1085160,683760,Dinner & Show,Web Order,4,USD,109.25,437.02,United States,Minnesota,Anoka,55303,Biopic Title 2,2023-07-15 20:00:00,2022-11-29 12:11:00,228,33
230,1085166,563713,Dinner & Show,Web Order,2,USD,85.9,171.8,United States,Minnesota,Eagan,55122,Biopic Title 2,2023-06-27 20:00:00,2022-11-29 12:30:00,210,30
231,1085168,834858,Dinner & Show,Web Order,4,USD,89.12,356.48,United States,Minnesota,Stillwater,55082,Biopic Title 2,2023-06-17 13:00:00,2022-11-29 12:32:00,200,29
232,1085169,211028,Dinner & Show,Web Order,4,USD,96.64,386.56,United States,Minnesota,Edina,55439,Biopic Title 2,2023-09-03 18:30:00,2022-11-29 12:33:00,278,40
233,1085175,533786,Dinner & Show,Phone Order,4,USD,89.92,359.7,United States,Minnesota,Faribault,55021,Biopic Title 2,2023-06-17 13:00:00,2022-11-29 12:44:00,200,29
234,1085180,753863,Dinner & Show,Web Order,3,USD,91.74,275.23,United States,Minnesota,Arden Hills,55112,Biopic Title 2,2023-09-05 20:00:00,2022-11-29 12:54:00,280,40
235,1085193,700951,Dinner & Show,Web Order,2,USD,85.9,171.8,United States,South Dakota,Brookings,57006,Biopic Title 2,2023-06-22 20:00:00,2022-11-29 13:18:00,205,29
236,1085196,164373,Dinner & Show,Web Order,4,USD,70.15,280.6,United States,Wisconsin,River Falls,54022,Biopic Title 2,2023-12-06 20:00:00,2022-11-29 13:25:00,372,53
237,1085205,834943,Dinner & Show,Web Order,4,USD,81.6,326.4,United States,Minnesota,New Ulm,56073,Biopic Title 2,2023-11-29 13:00:00,2022-11-29 13:51:00,365,52
238,1085206,660519,Dinner & Show,Group Order,6,USD,68.72,412.32,United States,Iowa,Okoboji,51355,Biopic Title 2,2023-11-01 13:00:00,2022-11-29 13:50:00,337,48
239,1085213,834858,Dinner & Show,Web Order,4,USD,89.12,356.48,United States,Minnesota,Stillwater,55082,Biopic Title 2,2023-06-17 13:00:00,2022-11-29 14:04:00,200,29
240,1085226,753897,Dinner & Show,Web Order,2,USD,74.09,148.18,United States,Minnesota,Cambridge,55008,Biopic Title 2,2023-09-28 20:00:00,2022-11-29 14:28:00,303,43
241,1085228,753905,Dinner & Show,Web Order,4,USD,81.6,326.4,United States,Minnesota,Elk River,56377,Biopic Title 2,2023-07-05 13:00:00,2022-11-29 14:39:00,218,31
242,1085235,241676,Dinner & Show,Phone Order,2,USD,62.28,124.56,United States,Minnesota,Hamburg,55339,Biopic Title 2,2023-07-26 20:00:00,2022-11-29 15:04:00,239,34
243,1085236,753900,Dinner & Show,Phone Order,5,USD,81.6,408.0,United States,Minnesota,Mankato,56001,Biopic Title 2,2023-06-21 13:00:00,2022-11-29 15:06:00,204,29
244,1085245,687308,Dinner & Show,Phone Order,2,USD,81.6,163.2,United States,Minnesota,Plainview,55964,Biopic Title 2,2023-06-21 13:00:00,2022-11-29 15:29:00,204,29
245,1085247,326396,Dinner & Show,Phone Order,5,USD,108.45,542.25,United States,Minnesota,Eden Prairie,55305,Biopic Title 2,2023-07-22 20:00:00,2022-11-29 15:34:00,235,34
246,1085252,166845,Dinner & Show,Phone Order,4,USD,62.28,249.12,United States,Minnesota,Lindstrom,55045,Biopic Title 2,2023-07-20 20:00:00,2022-11-29 15:41:00,233,33
247,1085255,753922,Dinner & Show,Web Order,4,USD,62.28,249.12,United States,Minnesota,Apple Valley,55124,Biopic Title 2,2023-06-16 20:00:00,2022-11-29 15:43:00,199,28
248,1085262,834943,Dinner & Show,Web Order,4,USD,81.6,326.4,United States,Minnesota,New Ulm,56073,Biopic Title 2,2023-08-16 13:00:00,2022-11-29 16:01:00,260,37
249,1085272,771524,Dinner & Show,Web Order,4,USD,89.12,356.48,United States,Minnesota,Saint Paul,55116,Biopic Title 2,2023-06-24 13:00:00,2022-11-29 16:19:00,207,30
250,1085275,376664,Dinner & Show,Phone Order,3,USD,62.28,186.84,United States,Minnesota,North Saint Paul,55109,Biopic Title 2,2023-07-30 18:30:00,2022-11-29 16:23:00,243,35
251,1085276,753936,Dinner & Show,Web Order,3,USD,81.6,244.8,United States,Minnesota,Lester Prarie,55354,Biopic Title 2,2023-06-21 13:00:00,2022-11-29 16:27:00,204,29
252,1085287,618554,Dinner & Show,Phone Order,5,USD,96.64,483.2,United States,Minnesota,Coon Rapids,55448,Biopic Title 2,2023-06-25 18:30:00,2022-11-29 16:48:00,208,30
253,1085293,488966,Dinner & Show,Web Order,2,USD,96.64,193.28,United States,Minnesota,Chanhassen,55317,Biopic Title 2,2023-06-25 18:30:00,2022-11-29 16:52:00,208,30
254,1085297,465567,Dinner & Show,Phone Order,2,USD,108.45,216.9,United States,Minnesota,Andover,55304,Biopic Title 2,2023-06-17 20:00:00,2022-11-29 17:06:00,200,29
255,1085300,657984,Dinner & Show,Phone Order,2,USD,86.6,173.2,United States,Minnesota,Champlin,55316,Biopic Title 2,2023-09-27 13:00:00,2022-11-29 17:12:00,302,43
256,1085308,667375,Dinner & Show,Phone Order,2,USD,81.6,163.2,United States,Minnesota,Lakeville,55044,Biopic Title 2,2023-06-21 13:00:00,2022-11-29 17:28:00,204,29
257,1085311,330306,Dinner & Show,Phone Order,2,USD,89.12,178.24,United States,Minnesota,New Brighton,55112,Biopic Title 2,2023-06-17 13:00:00,2022-11-29 17:35:00,200,29
258,1085312,780847,Dinner & Show,Phone Order,4,USD,70.87,283.48,United States,Minnesota,Lino Lakes,55014,Biopic Title 2,2023-06-22 20:00:00,2022-11-29 17:36:00,205,29
259,1085314,687752,Dinner & Show,Web Order,6,USD,103.08,618.48,United States,Minnesota,Shoreview,55126,Biopic Title 2,2023-07-23 18:30:00,2022-11-29 17:45:00,236,34
260,1085314,687752,Dinner & Show,Web Order,2,USD,103.08,206.16,United States,Minnesota,Shoreview,55126,Biopic Title 2,2023-07-23 18:30:00,2022-11-29 17:45:00,236,34
261,1085315,753889,Dinner & Show,Web Order,2,USD,90.73,181.46,United States,Minnesota,Duluth,55804,Biopic Title 2,2023-07-08 13:00:00,2022-11-29 17:45:00,221,32
262,1085316,753954,Dinner & Show,Web Order,2,USD,85.9,171.8,United States,Minnesota,Rosemount,55068,Biopic Title 2,2023-06-20 20:00:00,2022-11-29 17:48:00,203,29
263,1085322,753958,Dinner & Show,Web Order,4,USD,85.9,343.6,United States,Indiana,Anderson,46011,Biopic Title 2,2023-08-31 20:00:00,2022-11-29 18:02:00,275,39
264,1085339,753969,Dinner & Show,Web Order,2,USD,92.34,184.68,United States,Minnesota,St Joseph,56374,Biopic Title 2,2023-06-20 20:00:00,2022-11-29 18:55:00,203,29
265,1085358,557124,Dinner & Show,Web Order,4,USD,85.9,343.6,United States,Minnesota,Minnetonka,55345,Biopic Title 2,2023-06-22 20:00:00,2022-11-29 20:01:00,205,29
266,1085363,753993,Dinner & Show,Web Order,4,USD,89.92,359.7,United States,Minnesota,Saint Paul,55125,Biopic Title 2,2023-06-27 20:00:00,2022-11-29 20:20:00,210,30
267,1085371,481500,Dinner & Show,Web Order,4,USD,86.7,346.82,United States,Minnesota,Minnetonka,55345,Biopic Title 2,2023-07-18 20:00:00,2022-11-29 20:41:00,231,33
268,1085383,783953,Dinner & Show,Web Order,4,USD,108.45,433.8,United States,Minnesota,Lakeville,55044,Biopic Title 2,2023-06-17 20:00:00,2022-11-29 21:48:00,200,29
269,1085387,330533,Dinner & Show,Web Order,4,USD,88.4,353.6,United States,Minnesota,Eagan,55121,Biopic Title 2,2023-07-13 20:00:00,2022-11-29 22:43:00,226,32
270,1085389,330533,Dinner & Show,Web Order,4,USD,96.64,386.56,United States,Minnesota,Eagan,55121,Biopic Title 2,2023-09-10 18:30:00,2022-11-29 22:51:00,285,41
271,1085390,754013,Dinner & Show,Web Order,2,USD,108.45,216.9,United States,Minnesota,Maple Grove,55369,Biopic Title 2,2023-07-14 20:00:00,2022-11-29 23:09:00,227,32
